timestamp,aqi,pm25,pm10,no2,o3,temperature,humidity,wind_speed,hour,day,month,weekday,is_weekend,aqi_change_rate,pm25_to_pm10_ratio,temp_change,humidity_change,weather_code
2025-09-01 13:00:00,78,25.0,63.0,2.3,89.7,30.0,66,7.6,13,1,9,0,0,0.0,0.3968253968253968,1.1000000000000014,-4.0,0
2025-09-01 14:00:00,78,25.0,61.0,2.0,95.0,29.6,67,7.2,14,1,9,0,0,0.0,0.4098360655737705,-0.3999999999999986,1.0,0
2025-09-01 15:00:00,79,25.33,61.7,2.7,90.7,29.6,67,6.8,15,1,9,0,0,1.0,0.4105348460291734,0.0,0.0,9
2025-09-01 16:00:00,80,25.67,62.3,3.3,86.3,29.3,70,6.4,16,1,9,0,0,1.0,0.4120385232744784,-0.3000000000000007,3.0,9
2025-09-01 17:00:00,80,26.0,63.0,4.0,82.0,29.3,72,6.4,17,1,9,0,0,0.0,0.4126984126984127,0.0,2.0,3
2025-09-01 18:00:00,80,25.67,58.3,6.3,71.0,28.9,75,6.0,18,1,9,0,0,0.0,0.4403087478559177,-0.40000000000000213,3.0,9
2025-09-01 19:00:00,79,25.33,53.7,8.7,60.0,27.4,82,5.6,19,1,9,0,0,-1.0,0.47169459962756044,-1.5,7.0,9
2025-09-01 20:00:00,78,25.0,49.0,11.0,49.0,27.8,84,5.2,20,1,9,0,0,-1.0,0.5102040816326531,0.40000000000000213,2.0,3
2025-09-01 21:00:00,78,25.0,49.0,11.0,48.0,28.1,84,4.8,21,1,9,0,0,0.0,0.5102040816326531,0.3000000000000007,0.0,3
2025-09-01 22:00:00,78,25.0,49.0,11.0,47.0,27.4,86,4.8,22,1,9,0,0,0.0,0.5102040816326531,-0.7000000000000028,2.0,9
2025-09-01 23:00:00,78,25.0,49.0,11.0,46.0,27.8,84,4.8,23,1,9,0,0,0.0,0.5102040816326531,0.40000000000000213,-2.0,9
2025-09-02 00:00:00,77,24.33,47.7,10.0,46.3,27.8,84,4.4,0,2,9,1,0,-1.0,0.5100628930817609,0.0,0.0,9
2025-09-02 01:00:00,75,23.67,46.3,9.0,46.7,27.4,84,4.4,1,2,9,1,0,-2.0,0.5112311015118791,-0.40000000000000213,0.0,9
2025-09-02 02:00:00,74,23.0,45.0,8.0,47.0,27.4,86,4.4,2,2,9,1,0,-1.0,0.5111111111111111,0.0,2.0,0
2025-09-02 03:00:00,72,22.33,44.3,7.3,48.0,27.0,86,4.4,3,2,9,1,0,-2.0,0.5040632054176072,-0.3999999999999986,0.0,9
2025-09-02 04:00:00,71,21.67,43.7,6.7,49.0,27.0,86,4.8,4,2,9,1,0,-1.0,0.49588100686498854,0.0,0.0,9
2025-09-02 05:00:00,69,21.0,43.0,6.0,50.0,27.0,88,4.8,5,2,9,1,0,-2.0,0.4883720930232558,0.0,2.0,9
2025-09-02 06:00:00,72,22.0,45.7,6.3,50.7,27.0,88,4.4,6,2,9,1,0,3.0,0.48140043763676144,0.0,0.0,9
2025-09-02 07:00:00,74,23.0,48.3,6.7,51.3,28.1,84,4.4,7,2,9,1,0,2.0,0.4761904761904762,1.1000000000000014,-4.0,9
2025-09-02 08:00:00,76,24.0,51.0,7.0,52.0,28.1,80,5.6,8,2,9,1,0,2.0,0.47058823529411764,0.0,-4.0,9
2025-09-02 09:00:00,78,25.0,54.7,5.7,64.3,27.8,80,5.2,9,2,9,1,0,2.0,0.45703839122486284,-0.3000000000000007,0.0,9
2025-09-02 10:00:00,80,26.0,58.3,4.3,76.7,30.4,68,5.6,10,2,9,1,0,2.0,0.44596912521440824,2.599999999999998,-12.0,9
2025-09-02 11:00:00,82,27.0,62.0,3.0,89.0,30.4,66,5.2,11,2,9,1,0,2.0,0.43548387096774194,0.0,-2.0,0
2025-09-02 12:00:00,81,26.33,60.3,2.7,95.3,29.6,67,5.2,12,2,9,1,0,-1.0,0.43665008291873963,-0.7999999999999972,1.0,0
2025-09-02 13:00:00,80,25.67,58.7,2.3,101.7,31.5,61,5.2,13,2,9,1,0,-1.0,0.4373083475298126,1.8999999999999986,-6.0,0
2025-09-02 14:00:00,78,25.0,57.0,2.0,108.0,31.1,62,5.2,14,2,9,1,0,-2.0,0.43859649122807015,-0.3999999999999986,1.0,9
2025-09-02 15:00:00,81,26.33,60.3,2.3,97.3,30.4,66,5.2,15,2,9,1,0,3.0,0.43665008291873963,-0.7000000000000028,4.0,9
2025-09-02 16:00:00,84,27.67,63.7,2.7,86.7,30.4,66,5.2,16,2,9,1,0,3.0,0.43437990580847724,0.0,0.0,3
2025-09-02 17:00:00,87,29.0,67.0,3.0,76.0,30.0,69,5.2,17,2,9,1,0,3.0,0.43283582089552236,-0.3999999999999986,3.0,9
2025-09-02 18:00:00,88,29.67,65.0,5.3,65.7,30.0,72,5.2,18,2,9,1,0,1.0,0.4564615384615385,0.0,3.0,0
2025-09-02 19:00:00,90,30.33,63.0,7.7,55.3,27.8,82,4.4,19,2,9,1,0,2.0,0.48142857142857143,-2.1999999999999993,10.0,9
2025-09-02 20:00:00,91,31.0,61.0,10.0,45.0,28.1,82,4.0,20,2,9,1,0,1.0,0.5081967213114754,0.3000000000000007,0.0,3
2025-09-02 21:00:00,93,32.0,62.3,10.7,42.3,28.5,80,4.0,21,2,9,1,0,2.0,0.5136436597110755,0.3999999999999986,-2.0,9
2025-09-02 22:00:00,95,33.0,63.7,11.3,39.7,27.4,86,3.6,22,2,9,1,0,2.0,0.5180533751962323,-1.1000000000000014,6.0,9
2025-09-02 23:00:00,98,34.0,65.0,12.0,37.0,27.4,88,3.2,23,2,9,1,0,3.0,0.5230769230769231,0.0,2.0,9
2025-09-03 00:00:00,97,33.67,64.0,12.3,35.7,27.8,86,3.2,0,3,9,2,0,-1.0,0.52609375,0.40000000000000213,-2.0,9
2025-09-03 01:00:00,96,33.33,63.0,12.7,34.3,27.4,86,3.2,1,3,9,2,0,-1.0,0.529047619047619,-0.40000000000000213,0.0,9
2025-09-03 02:00:00,95,33.0,62.0,13.0,33.0,27.4,86,3.2,2,3,9,2,0,-1.0,0.532258064516129,0.0,0.0,9
2025-09-03 03:00:00,90,30.33,57.3,12.7,34.0,26.7,90,3.6,3,3,9,2,0,-5.0,0.5293193717277487,-0.6999999999999993,4.0,0
2025-09-03 04:00:00,84,27.67,52.7,12.3,35.0,26.7,88,3.6,4,3,9,2,0,-6.0,0.5250474383301708,0.0,-2.0,9
2025-09-03 05:00:00,78,25.0,48.0,12.0,36.0,27.0,86,3.6,5,3,9,2,0,-6.0,0.5208333333333334,0.3000000000000007,-2.0,9
2025-09-03 06:00:00,80,25.67,51.0,10.7,39.3,27.0,86,3.6,6,3,9,2,0,2.0,0.5033333333333334,0.0,0.0,9
2025-09-03 07:00:00,81,26.33,54.0,9.3,42.7,27.8,84,4.0,7,3,9,2,0,1.0,0.4875925925925926,0.8000000000000007,-2.0,9
2025-09-03 08:00:00,82,27.0,57.0,8.0,46.0,28.1,80,4.8,8,3,9,2,0,1.0,0.47368421052631576,0.3000000000000007,-4.0,9
2025-09-03 09:00:00,87,29.0,64.0,6.7,60.0,27.8,80,4.4,9,3,9,2,0,5.0,0.453125,-0.3000000000000007,0.0,0
2025-09-03 10:00:00,91,31.0,71.0,5.3,74.0,30.4,68,4.0,10,3,9,2,0,4.0,0.43661971830985913,2.599999999999998,-12.0,0
2025-09-03 11:00:00,95,33.0,78.0,4.0,88.0,30.0,66,4.0,11,3,9,2,0,4.0,0.4230769230769231,-0.3999999999999986,-2.0,0
2025-09-03 12:00:00,95,33.0,76.3,3.3,101.7,30.4,65,4.0,12,3,9,2,0,0.0,0.4325032765399738,0.3999999999999986,-1.0,9
2025-09-03 13:00:00,95,33.0,74.7,2.7,115.3,31.9,59,4.4,13,3,9,2,0,0.0,0.44176706827309237,1.5,-6.0,9
2025-09-03 14:00:00,95,33.0,73.0,2.0,129.0,31.9,61,4.4,14,3,9,2,0,0.0,0.4520547945205479,0.0,2.0,0
2025-09-03 15:00:00,98,34.0,75.3,2.7,120.3,30.7,63,5.2,15,3,9,2,0,3.0,0.451527224435591,-1.1999999999999993,2.0,3
2025-09-03 16:00:00,100,35.0,77.7,3.3,111.7,30.4,65,5.6,16,3,9,2,0,2.0,0.45045045045045046,-0.3000000000000007,2.0,3
2025-09-03 17:00:00,102,36.0,80.0,4.0,103.0,30.0,68,5.6,17,3,9,2,0,2.0,0.45,-0.3999999999999986,3.0,1
2025-09-03 18:00:00,100,35.33,75.7,7.0,84.0,30.0,69,5.2,18,3,9,2,0,-2.0,0.46671070013210036,0.0,1.0,1
2025-09-03 19:00:00,99,34.67,71.3,10.0,65.0,28.1,77,4.8,19,3,9,2,0,-1.0,0.48625525946704073,-1.8999999999999986,8.0,1
2025-09-03 20:00:00,98,34.0,67.0,13.0,46.0,28.5,79,4.0,20,3,9,2,0,-1.0,0.5074626865671642,0.3999999999999986,2.0,1
2025-09-03 21:00:00,97,33.67,66.0,14.3,41.3,28.9,79,4.0,21,3,9,2,0,-1.0,0.5101515151515151,0.3999999999999986,0.0,3
2025-09-03 22:00:00,96,33.33,65.0,15.7,36.7,27.8,84,3.6,22,3,9,2,0,-1.0,0.5127692307692308,-1.0999999999999979,5.0,3
2025-09-03 23:00:00,95,33.0,64.0,17.0,32.0,27.8,84,3.6,23,3,9,2,0,-1.0,0.515625,0.0,0.0,3
2025-09-04 00:00:00,90,30.67,61.0,17.3,31.7,28.1,84,3.6,0,4,9,3,0,-5.0,0.5027868852459016,0.3000000000000007,0.0,9
2025-09-04 01:00:00,85,28.33,58.0,17.7,31.3,27.4,86,4.0,1,4,9,3,0,-5.0,0.48844827586206896,-0.7000000000000028,2.0,9
2025-09-04 02:00:00,80,26.0,55.0,18.0,31.0,27.4,86,3.6,2,4,9,3,0,-5.0,0.4727272727272727,0.0,0.0,9
2025-09-04 03:00:00,79,25.33,55.3,16.7,31.3,27.0,86,3.6,3,4,9,3,0,-1.0,0.4580470162748644,-0.3999999999999986,0.0,9
2025-09-04 04:00:00,77,24.67,55.7,15.3,31.7,27.0,86,3.6,4,4,9,3,0,-2.0,0.4429084380610413,0.0,0.0,0
2025-09-04 05:00:00,76,24.0,56.0,14.0,32.0,27.0,86,4.0,5,4,9,3,0,-1.0,0.42857142857142855,0.0,0.0,0
2025-09-04 06:00:00,77,24.33,59.7,12.3,36.3,26.7,88,4.4,6,4,9,3,0,1.0,0.407537688442211,-0.3000000000000007,2.0,8
2025-09-04 07:00:00,77,24.67,63.3,10.7,40.7,27.4,86,4.8,7,4,9,3,0,0.0,0.38973143759873624,0.6999999999999993,-2.0,3
2025-09-04 08:00:00,78,25.0,67.0,9.0,45.0,27.4,84,5.2,8,4,9,3,0,1.0,0.373134328358209,0.0,-2.0,3
2025-09-04 09:00:00,82,26.67,71.0,7.7,61.3,27.8,79,4.8,9,4,9,3,0,4.0,0.37563380281690145,0.40000000000000213,-5.0,3
2025-09-04 10:00:00,85,28.33,75.0,6.3,77.7,30.4,69,4.8,10,4,9,3,0,3.0,0.3777333333333333,2.599999999999998,-10.0,3
2025-09-04 11:00:00,89,30.0,79.0,5.0,94.0,30.4,69,4.8,11,4,9,3,0,4.0,0.379746835443038,0.0,0.0,1
2025-09-04 12:00:00,90,30.33,79.0,4.3,109.3,30.4,66,4.4,12,4,9,3,0,1.0,0.38392405063291135,0.0,-3.0,1
2025-09-04 13:00:00,90,30.67,79.0,3.7,124.7,32.6,61,4.4,13,4,9,3,0,0.0,0.38822784810126587,2.200000000000003,-5.0,1
2025-09-04 14:00:00,91,31.0,79.0,3.0,140.0,32.6,61,5.2,14,4,9,3,0,1.0,0.3924050632911392,0.0,0.0,1
2025-09-04 15:00:00,90,30.33,77.0,3.7,133.3,31.9,62,6.0,15,4,9,3,0,-1.0,0.39389610389610386,-0.7000000000000028,1.0,1
2025-09-04 16:00:00,88,29.67,75.0,4.3,126.7,31.1,66,6.4,16,4,9,3,0,-2.0,0.3956,-0.7999999999999972,4.0,3
2025-09-04 17:00:00,87,29.0,73.0,5.0,120.0,30.4,69,6.8,17,4,9,3,0,-1.0,0.3972602739726027,-0.7000000000000028,3.0,3
2025-09-04 18:00:00,85,28.0,67.0,9.0,94.3,30.0,72,6.4,18,4,9,3,0,-2.0,0.417910447761194,-0.3999999999999986,3.0,3
2025-09-04 19:00:00,82,27.0,61.0,13.0,68.7,28.1,79,5.6,19,4,9,3,0,-3.0,0.4426229508196721,-1.8999999999999986,7.0,9
2025-09-04 20:00:00,80,26.0,55.0,17.0,43.0,28.5,80,5.2,20,4,9,3,0,-2.0,0.4727272727272727,0.3999999999999986,1.0,3
2025-09-04 21:00:00,78,25.0,53.0,17.3,38.7,28.5,82,4.8,21,4,9,3,0,-2.0,0.4716981132075472,0.0,2.0,3
2025-09-04 22:00:00,76,24.0,51.0,17.7,34.3,27.4,86,4.8,22,4,9,3,0,-2.0,0.47058823529411764,-1.1000000000000014,4.0,3
2025-09-04 23:00:00,74,23.0,49.0,18.0,30.0,27.8,86,5.2,23,4,9,3,0,-2.0,0.46938775510204084,0.40000000000000213,0.0,3
2025-09-05 00:00:00,71,21.67,46.3,15.7,32.7,27.8,86,4.8,0,5,9,4,0,-3.0,0.46803455723542126,0.0,0.0,3
2025-09-05 01:00:00,68,20.33,43.7,13.3,35.3,27.4,86,4.4,1,5,9,4,0,-3.0,0.46521739130434775,-0.40000000000000213,0.0,3
2025-09-05 02:00:00,65,19.0,41.0,11.0,38.0,27.0,88,4.0,2,5,9,4,0,-3.0,0.4634146341463415,-0.3999999999999986,2.0,3
2025-09-05 03:00:00,65,19.0,40.7,9.7,39.0,26.3,92,4.4,3,5,9,4,0,0.0,0.4668304668304668,-0.6999999999999993,4.0,3
2025-09-05 04:00:00,65,19.0,40.3,8.3,40.0,26.3,92,4.4,4,5,9,4,0,0.0,0.47146401985111663,0.0,0.0,3
2025-09-05 05:00:00,65,19.0,40.0,7.0,41.0,26.3,94,4.4,5,5,9,4,0,0.0,0.475,0.0,2.0,3
2025-09-05 06:00:00,69,20.67,44.0,7.3,42.0,26.3,94,4.4,6,5,9,4,0,4.0,0.4697727272727273,0.0,0.0,3
2025-09-05 07:00:00,72,22.33,48.0,7.7,43.0,27.4,90,4.4,7,5,9,4,0,3.0,0.4652083333333333,1.0999999999999979,-4.0,3
2025-09-05 08:00:00,76,24.0,52.0,8.0,44.0,27.4,86,4.0,8,5,9,4,0,4.0,0.46153846153846156,0.0,-4.0,1
2025-09-05 09:00:00,81,26.33,57.7,7.3,63.7,27.8,80,3.6,9,5,9,4,0,5.0,0.4563258232235701,0.40000000000000213,-6.0,1
2025-09-05 10:00:00,86,28.67,63.3,6.7,83.3,31.1,66,3.6,10,5,9,4,0,5.0,0.4529225908372828,3.3000000000000007,-14.0,3
2025-09-05 11:00:00,91,31.0,69.0,6.0,103.0,31.1,65,3.6,11,5,9,4,0,5.0,0.4492753623188406,0.0,-1.0,3
2025-09-05 12:00:00,92,31.33,68.0,5.0,123.7,31.5,63,4.4,12,5,9,4,0,1.0,0.460735294117647,0.3999999999999986,-2.0,3
2025-09-05 13:00:00,92,31.67,67.0,4.0,144.3,33.3,58,5.2,13,5,9,4,0,0.0,0.4726865671641791,1.7999999999999972,-5.0,1
2025-09-05 14:00:00,101,32.0,66.0,3.0,165.0,33.0,60,6.4,14,5,9,4,0,9.0,0.48484848484848486,-0.29999999999999716,2.0,3
2025-09-05 15:00:00,92,31.33,65.3,4.0,152.0,32.2,62,6.8,15,5,9,4,0,-9.0,0.4797856049004594,-0.7999999999999972,2.0,3
2025-09-05 16:00:00,90,30.67,64.7,5.0,139.0,31.9,64,7.2,16,5,9,4,0,-2.0,0.4740340030911901,-0.30000000000000426,2.0,3
2025-09-05 17:00:00,89,30.0,64.0,6.0,126.0,31.1,69,6.8,17,5,9,4,0,-1.0,0.46875,-0.7999999999999972,5.0,3
2025-09-05 18:00:00,88,29.67,60.7,10.7,97.0,30.7,72,6.4,18,5,9,4,0,-1.0,0.4887973640856672,-0.40000000000000213,3.0,3
2025-09-05 19:00:00,87,29.33,57.3,15.3,68.0,27.8,82,5.6,19,5,9,4,0,-1.0,0.5118673647469459,-2.8999999999999986,10.0,3
2025-09-05 20:00:00,87,29.0,54.0,20.0,39.0,27.8,86,5.2,20,5,9,4,0,0.0,0.5370370370370371,0.0,4.0,3
2025-09-05 21:00:00,85,28.33,53.3,18.7,37.3,28.1,86,4.8,21,5,9,4,0,-2.0,0.5315196998123828,0.3000000000000007,0.0,3
2025-09-05 22:00:00,84,27.67,52.7,17.3,35.7,27.4,88,5.2,22,5,9,4,0,-1.0,0.5250474383301708,-0.7000000000000028,2.0,3
2025-09-05 23:00:00,82,27.0,52.0,16.0,34.0,27.4,90,5.2,23,5,9,4,0,-2.0,0.5192307692307693,0.0,2.0,3
2025-09-06 00:00:00,80,26.0,50.7,13.7,36.7,27.4,90,4.8,0,6,9,5,1,-2.0,0.5128205128205128,0.0,0.0,3
2025-09-06 01:00:00,78,25.0,49.3,11.3,39.3,26.3,94,4.4,1,6,9,5,1,-2.0,0.5070993914807302,-1.0999999999999979,4.0,9
2025-09-06 02:00:00,76,24.0,48.0,9.0,42.0,26.3,94,4.8,2,6,9,5,1,-2.0,0.5,0.0,0.0,0
2025-09-06 03:00:00,74,23.33,46.7,8.3,42.7,25.9,94,4.8,3,6,9,5,1,-2.0,0.4995717344753747,-0.40000000000000213,0.0,8
2025-09-06 04:00:00,73,22.67,45.3,7.7,43.3,25.9,94,4.4,4,6,9,5,1,-1.0,0.5004415011037529,0.0,0.0,8
2025-09-06 05:00:00,72,22.0,44.0,7.0,44.0,25.9,94,4.0,5,6,9,5,1,-1.0,0.5,0.0,0.0,8
2025-09-06 06:00:00,74,23.33,47.0,7.0,45.0,25.9,94,4.4,6,6,9,5,1,2.0,0.4963829787234042,0.0,0.0,8
2025-09-06 07:00:00,77,24.67,50.0,7.0,46.0,27.0,92,4.8,7,6,9,5,1,3.0,0.49340000000000006,1.1000000000000014,-2.0,8
2025-09-06 08:00:00,80,26.0,53.0,7.0,47.0,27.0,90,5.2,8,6,9,5,1,3.0,0.49056603773584906,0.0,-2.0,8
2025-09-06 09:00:00,84,27.67,58.0,6.7,64.0,27.0,86,5.6,9,6,9,5,1,4.0,0.47706896551724143,0.0,-4.0,0
2025-09-06 10:00:00,87,29.33,63.0,6.3,81.0,30.0,72,5.6,10,6,9,5,1,3.0,0.46555555555555556,3.0,-14.0,8
2025-09-06 11:00:00,91,31.0,68.0,6.0,98.0,30.4,69,6.0,11,6,9,5,1,4.0,0.45588235294117646,0.3999999999999986,-3.0,8
2025-09-06 12:00:00,92,31.33,69.7,5.0,111.0,30.4,66,6.0,12,6,9,5,1,1.0,0.44949784791965564,0.0,-3.0,0
2025-09-06 13:00:00,92,31.67,71.3,4.0,124.0,32.6,58,6.4,13,6,9,5,1,0.0,0.44417952314165504,2.200000000000003,-8.0,0
2025-09-06 14:00:00,93,32.0,73.0,3.0,137.0,32.6,57,6.4,14,6,9,5,1,1.0,0.4383561643835616,0.0,-1.0,0
2025-09-06 15:00:00,91,31.0,70.0,4.0,122.7,32.2,58,6.8,15,6,9,5,1,-2.0,0.44285714285714284,-0.3999999999999986,1.0,8
2025-09-06 16:00:00,89,30.0,67.0,5.0,108.3,31.9,59,7.2,16,6,9,5,1,-2.0,0.44776119402985076,-0.30000000000000426,1.0,0
2025-09-06 17:00:00,87,29.0,64.0,6.0,94.0,30.4,68,7.2,17,6,9,5,1,-2.0,0.453125,-1.5,9.0,0
2025-09-06 18:00:00,85,28.0,57.7,10.0,75.3,29.6,75,6.4,18,6,9,5,1,-2.0,0.48526863084922006,-0.7999999999999972,7.0,0
2025-09-06 19:00:00,82,27.0,51.3,14.0,56.7,28.5,80,5.2,19,6,9,5,1,-3.0,0.5263157894736843,-1.1000000000000014,5.0,8
2025-09-06 20:00:00,80,26.0,45.0,18.0,38.0,28.5,82,4.8,20,6,9,5,1,-2.0,0.5777777777777777,0.0,2.0,8
2025-09-06 21:00:00,80,26.0,44.7,19.0,34.3,28.9,82,4.4,21,6,9,5,1,0.0,0.5816554809843401,0.3999999999999986,0.0,8
2025-09-06 22:00:00,80,26.0,44.3,20.0,30.7,27.8,88,5.2,22,6,9,5,1,0.0,0.5869074492099323,-1.0999999999999979,6.0,8
2025-09-06 23:00:00,80,26.0,44.0,21.0,27.0,27.8,88,5.2,23,6,9,5,1,0.0,0.5909090909090909,0.0,0.0,8
2025-09-07 00:00:00,75,23.67,40.7,18.0,31.7,28.1,86,5.2,0,7,9,6,1,-5.0,0.5815724815724815,0.3000000000000007,-2.0,8
2025-09-07 01:00:00,70,21.33,37.3,15.0,36.3,27.0,90,5.2,1,7,9,6,1,-5.0,0.5718498659517426,-1.1000000000000014,4.0,8
2025-09-07 02:00:00,65,19.0,34.0,12.0,41.0,27.4,90,5.2,2,7,9,6,1,-5.0,0.5588235294117647,0.3999999999999986,0.0,8
2025-09-07 03:00:00,64,18.33,33.3,10.0,43.0,26.7,92,5.2,3,7,9,6,1,-1.0,0.5504504504504505,-0.6999999999999993,2.0,2
2025-09-07 04:00:00,62,17.67,32.7,8.0,45.0,26.7,92,5.2,4,7,9,6,1,-2.0,0.5403669724770642,0.0,0.0,8
2025-09-07 05:00:00,61,17.0,32.0,6.0,47.0,26.7,92,5.2,5,7,9,6,1,-1.0,0.53125,0.0,0.0,8
2025-09-07 06:00:00,64,18.33,35.3,6.3,48.3,26.7,94,4.8,6,7,9,6,1,3.0,0.5192634560906515,0.0,2.0,8
2025-09-07 07:00:00,67,19.67,38.7,6.7,49.7,27.4,90,5.6,7,7,9,6,1,3.0,0.5082687338501292,0.6999999999999993,-4.0,8
2025-09-07 08:00:00,69,21.0,42.0,7.0,51.0,27.4,86,5.6,8,7,9,6,1,2.0,0.5,0.0,-4.0,8
2025-09-07 09:00:00,72,22.33,45.7,6.3,65.7,27.4,78,5.2,9,7,9,6,1,3.0,0.4886214442013128,0.0,-8.0,0
2025-09-07 10:00:00,75,23.67,49.3,5.7,80.3,29.3,74,5.2,10,7,9,6,1,3.0,0.4801217038539554,1.9000000000000021,-4.0,0
2025-09-07 11:00:00,78,25.0,53.0,5.0,95.0,30.0,71,5.6,11,7,9,6,1,3.0,0.4716981132075472,0.6999999999999993,-3.0,8
2025-09-07 12:00:00,77,24.67,51.7,4.0,100.7,30.0,69,6.0,12,7,9,6,1,-1.0,0.4771760154738878,0.0,-2.0,8
2025-09-07 13:00:00,77,24.33,50.3,3.0,106.3,31.1,66,6.8,13,7,9,6,1,0.0,0.48369781312127236,1.1000000000000014,-3.0,8
2025-09-07 14:00:00,76,24.0,49.0,2.0,112.0,31.5,63,7.6,14,7,9,6,1,-1.0,0.4897959183673469,0.3999999999999986,-3.0,8
2025-09-07 15:00:00,75,23.67,48.3,3.7,99.0,30.4,68,6.4,15,7,9,6,1,-1.0,0.4900621118012423,-1.1000000000000014,5.0,8
2025-09-07 16:00:00,74,23.33,47.7,5.3,86.0,29.6,72,6.0,16,7,9,6,1,-1.0,0.4890985324947588,-0.7999999999999972,4.0,6
2025-09-07 17:00:00,74,23.0,47.0,7.0,73.0,29.3,74,6.0,17,7,9,6,1,0.0,0.48936170212765956,-0.3000000000000007,2.0,6
2025-09-07 18:00:00,77,24.67,48.0,10.0,61.7,28.9,75,6.0,18,7,9,6,1,3.0,0.5139583333333334,-0.40000000000000213,1.0,2
2025-09-07 19:00:00,81,26.33,49.0,13.0,50.3,27.0,84,6.0,19,7,9,6,1,4.0,0.5373469387755102,-1.8999999999999986,9.0,8
2025-09-07 20:00:00,85,28.0,50.0,16.0,39.0,27.4,84,6.0,20,7,9,6,1,4.0,0.56,0.3999999999999986,0.0,8
2025-09-07 21:00:00,85,28.33,50.3,16.0,37.7,27.8,82,5.6,21,7,9,6,1,0.0,0.563220675944334,0.40000000000000213,-2.0,2
2025-09-07 22:00:00,86,28.67,50.7,16.0,36.3,27.4,84,4.8,22,7,9,6,1,1.0,0.565483234714004,-0.40000000000000213,2.0,6
2025-09-07 23:00:00,87,29.0,51.0,16.0,35.0,27.4,84,4.8,23,7,9,6,1,1.0,0.5686274509803921,0.0,0.0,2
2025-09-08 00:00:00,84,27.67,49.7,14.7,35.7,27.4,84,4.8,0,8,9,0,0,-3.0,0.5567404426559356,0.0,0.0,8
2025-09-08 01:00:00,81,26.33,48.3,13.3,36.3,26.7,86,5.2,1,8,9,0,0,-3.0,0.5451345755693582,-0.6999999999999993,2.0,8
2025-09-08 02:00:00,78,25.0,47.0,12.0,37.0,26.7,88,4.8,2,8,9,0,0,-3.0,0.5319148936170213,0.0,2.0,8
2025-09-08 03:00:00,75,23.67,45.0,10.0,40.0,26.7,86,4.0,3,8,9,0,0,-3.0,0.526,0.0,-2.0,8
2025-09-08 04:00:00,72,22.33,43.0,8.0,43.0,27.0,84,4.0,4,8,9,0,0,-3.0,0.5193023255813953,0.3000000000000007,-2.0,8
2025-09-08 05:00:00,69,21.0,41.0,6.0,46.0,26.7,86,4.4,5,8,9,0,0,-3.0,0.5121951219512195,-0.3000000000000007,2.0,2
2025-09-08 06:00:00,72,22.0,43.3,7.3,45.3,26.7,86,4.4,6,8,9,0,0,3.0,0.5080831408775982,0.0,0.0,2
2025-09-08 07:00:00,74,23.0,45.7,8.7,44.7,26.7,88,4.4,7,8,9,0,0,2.0,0.5032822757111597,0.0,2.0,6
2025-09-08 08:00:00,76,24.0,48.0,10.0,44.0,27.0,86,4.4,8,8,9,0,0,2.0,0.5,0.3000000000000007,-2.0,2
2025-09-08 09:00:00,78,25.0,51.0,10.7,50.7,27.0,82,4.8,9,8,9,0,0,2.0,0.49019607843137253,0.0,-4.0,5
2025-09-08 10:00:00,80,26.0,54.0,11.3,57.3,28.9,75,4.8,10,8,9,0,0,2.0,0.48148148148148145,1.8999999999999986,-7.0,5
2025-09-08 11:00:00,82,27.0,57.0,12.0,64.0,28.9,77,5.6,11,8,9,0,0,2.0,0.47368421052631576,0.0,2.0,5
2025-09-08 12:00:00,83,27.33,57.3,10.0,76.3,28.9,77,6.4,12,8,9,0,0,1.0,0.4769633507853403,0.0,0.0,5
2025-09-08 13:00:00,84,27.67,57.7,8.0,88.7,28.5,79,6.4,13,8,9,0,0,1.0,0.47954939341421143,-0.3999999999999986,2.0,5
2025-09-08 14:00:00,85,28.0,58.0,6.0,101.0,28.5,79,6.4,14,8,9,0,0,1.0,0.4827586206896552,0.0,0.0,8
2025-09-08 15:00:00,82,27.0,55.0,7.3,89.3,27.4,84,6.0,15,8,9,0,0,-3.0,0.4909090909090909,-1.1000000000000014,5.0,8
2025-09-08 16:00:00,80,26.0,52.0,8.7,77.7,27.8,82,6.8,16,8,9,0,0,-2.0,0.5,0.40000000000000213,-2.0,8
2025-09-08 17:00:00,78,25.0,49.0,10.0,66.0,27.4,86,6.8,17,8,9,0,0,-2.0,0.5102040816326531,-0.40000000000000213,4.0,5
2025-09-08 18:00:00,80,26.0,49.3,13.0,59.0,27.4,88,6.0,18,8,9,0,0,2.0,0.5273833671399595,0.0,2.0,2
2025-09-08 19:00:00,82,27.0,49.7,16.0,52.0,27.0,90,5.6,19,8,9,0,0,2.0,0.5432595573440644,-0.3999999999999986,2.0,2
2025-09-08 20:00:00,85,28.0,50.0,19.0,45.0,27.0,90,5.6,20,8,9,0,0,3.0,0.56,0.0,0.0,2
2025-09-08 21:00:00,86,28.67,51.0,19.3,43.3,27.0,90,4.8,21,8,9,0,0,1.0,0.562156862745098,0.0,0.0,2
2025-09-08 22:00:00,87,29.33,52.0,19.7,41.7,27.0,90,4.0,22,8,9,0,0,1.0,0.5640384615384615,0.0,0.0,2
2025-09-08 23:00:00,89,30.0,53.0,20.0,40.0,27.4,90,4.4,23,8,9,0,0,2.0,0.5660377358490566,0.3999999999999986,0.0,8
